word;etymology;related
imrahor;"<p> <b>Farsça</b> <i>mīr-i āχōr</i> مير آخور <span style=""visibility:hidden;font-size:0px"">z</span> ""ahır beyi, süvari kumandanı"" deyiminden alıntıdır. Farsça deyim <b>Farsça</b> <i>mīr</i> مير <span style=""visibility:hidden;font-size:0px"">z</span> ""bey"" ve <b>Farsça</b> <i>āχʷar </i>veya<i> āχōr</i> آخور <span style=""visibility:hidden;font-size:0px"">z</span> ""ahır"" sözcüklerinin bileşiğidir. </p>";
halen;"<p> <b>Arapça</b> <i>ḥālan</i> ""şimdi, halihazırda"" sözcüğünden alıntıdır. </p>";
gonad;"<p> <b>Fransızca </b> <i>gonade</i> veya <b>İngilizce </b> <i>gonad</i> ""üreme hücrelerini üreten organ, husye veya yumurtalık"" sözcüğünden alıntıdır. Bu sözcük <b>Yeni Latince</b> aynı anlama gelen <i>gonas, gonad-</i> sözcüğünden alıntıdır. Latince sözcük <b>Eski Yunanca</b> <i>gónos </i>veya<i> gonḗ</i> γόνος/γονή <span style=""visibility:hidden;font-size:0px"">z</span> ""üreme, soy, tohum, zürriyet"" sözcüğünden türetilmiştir. Yunanca sözcük <b>Eski Yunanca</b> <i>genésthai, gon-</i> γενέσθαι, γον- <span style=""visibility:hidden;font-size:0px"">z</span> ""üremek"" fiilinden türetilmiştir. </p>";
tutarlık;"<p> <b>Türkiye Türkçesi</b> <i>tutar</i> sözcüğünden Yeni Türkçe <a class=""presufgram"" href=""?s=structures&amp;ttype=y&amp;ww=%2BlIk"">+lIk</a> ekiyle türetilmiştir.</p>";
vestiyer;"<p> <b>Fransızca </b> <i>vestiaire</i> ""giysi yeri"" sözcüğünden alıntıdır. Fransızca sözcük <b>Geç Latince</b> aynı anlama gelen <i>vestiarium</i> sözcüğünden alıntıdır. Bu sözcük <b>Latince</b> <i>vestis</i> ""giysi, özellikle gömlek"" sözcüğünden <a class=""presufgram"" href=""?s=structures&amp;ttype=for&amp;ww=%2Bari%C2%B0"">+ari°</a> ekiyle türetilmiştir. Latince sözcük <b>Hintavrupa Anadilinde</b> yazılı örneği bulunmayan <i>*wes-ti-</i> biçiminden evrilmiştir. Bu biçim <b>Hintavrupa Anadilinde</b> yazılı örneği bulunmayan <i>*wes-<sup>4</sup></i> ""örtmek, giyinmek"" kökünden türetilmiştir. </p>";
hıyanet;"<p> <b>Arapça</b> <i>χwn</i> kökünden gelen <i>χiyāna(t)</i> خيانة <span style=""visibility:hidden;font-size:0px"">z</span> ""hainlik etme, hainlik"" sözcüğünden alıntıdır. Arapça sözcük <b>Arapça</b> <i>χāna</i> خان <span style=""visibility:hidden;font-size:0px"">z</span> ""hainlik etti"" fiilinin <a class=""presufgram"" href=""?s=structures&amp;ttype=v&amp;ww=fi%CB%81%C4%81la%28t%29"">fiˁāla(t)</a> vezninde masdarıdır. </p>";
ahir;"<p> <b>Arapça</b> <i>Aχr</i> kökünden gelen <i>āχir</i> آخِر <span style=""visibility:hidden;font-size:0px"">z</span> ""son, sonuncu, sonraki"" sözcüğünden alıntıdır. Arapça sözcük <b>Arapça</b> <i>āχar</i> آخَر <span style=""visibility:hidden;font-size:0px"">z</span> ""gerideki"" sözcüğü ile eş kökenlidir. </p>";
uygula|mak;"<p> <b>Yeni Türkçe</b> <i>uygu</i> sözcüğünden Yeni Türkçe <a class=""presufgram"" href=""?s=structures&amp;ttype=y&amp;ww=%2BlA-"">+lA-</a> ekiyle türetilmiştir. Yeni Türkçe sözcük <b>Türkiye Türkçesi</b> <i>uy-</i> fiilinden Yeni Türkçe <a class=""presufgram"" href=""?s=structures&amp;ttype=y&amp;ww=%2BgU"">+gU</a> ekiyle türetilmiştir.</p>";
hafniyum;"<p> <b>Yeni Latince</b> <i>hafnium</i> ""bir element"" sözcüğünden alıntıdır. (İlk kullanımı: <u>1923 Dirk Coster ve Georg von Hevesy, Dan. kimyacılar.</u>) Latince sözcük <i>Hafnia</i> ""Kopenhag kentinin Latince adı"" <b>özel adından <a class=""presufgram"" href=""?s=structures&amp;ttype=for&amp;ww=%2Bium"">+ium</a> ekiyle türetilmiştir.</b></p>";
gulaş;"<p> <b>Macarca </b> <i>gulyás</i> ""etli tencere yemeği"" sözcüğünden alıntıdır. Macarca sözcük <b>Türkiye Türkçesi</b> <i>kulaşı </i>veya<i> kulak aşı</i> ""mantı, iri kesilmiş erişte yemeği"" sözcüğünden alıntıdır. </p>";
emprovize;"<p> <b>Fransızca </b> <i>improvisé</i> ""hazırlıksız, doğaçlama"" sözcüğünden alıntıdır. Fransızca sözcük <b>İtalyanca</b> aynı anlama gelen <i>improviso</i> sözcüğünden alıntıdır. Bu sözcük <b>Latince</b> <i>providere, provis-</i> ""öngörmek, hazır olmak"" fiilinin geçmiş zaman fiil-sıfatııdır. Latince fiil <b>Latince</b> <i>videre, vis-</i> ""görmek"" fiilinden <a class=""presufgram"" href=""?s=structures&amp;ttype=p&amp;ww=pro%2B1"">pro+1</a> önekiyle türetilmiştir.</p>";
çipura;"<p> <b>Türkiye Türkçesi</b> <i>çupra </i>veya<i> çopra</i> ""balık kılçığı"" sözcüğünden türetilmiştir. Türkçe sözcük <b>Türkiye Türkçesi</b> <i>cibre</i> ""üzüm ve başka meyve posası"" sözcüğü ile eş kökenlidir. Bu sözcüğün kökeni belirsizdir. </p>";
asteroit;"<p> <b>Fransızca </b> <i>asteroïde</i> veya <b>İngilizce </b> <i>asteroid</i> ""yıldıza benzeyen gök cismi, gezegencik"" sözcüğünden alıntıdır. (İlk kullanımı: <u>1802 Sir William Herschel, Alm/İng. astronom.</u>) Bu sözcük <b>Eski Yunanca</b> <i>astḗr </i>veya<i> ástron</i> ἀστήρ <span style=""visibility:hidden;font-size:0px"">z</span> ""yıldız"" ve <b>Eski Yunanca</b> <i>eídos</i> εἶδος <span style=""visibility:hidden;font-size:0px"">z</span> ""biçim, görüntü, gibi"" sözcüklerinin bileşiğidir. </p>";
def;"<p> <b>Arapça ve Farsça</b> <i>daf </i>veya<i> daff</i> دف/دفّ <span style=""visibility:hidden;font-size:0px"">z</span> ""tek yüzlü davul, def, çalpara"" sözcüğünden alıntıdır. Arapça sözcük <b>Aramice/Süryanice</b> <i>dappā</i> דפא <span style=""visibility:hidden;font-size:0px"">z</span> ""tabla, tepsi"" sözcüğünden alıntıdır. Bu sözcük <b>Akatça</b> aynı anlama gelen <i>dappu</i> sözcüğünden alıntıdır. Akatça sözcük <b>Sumerce</b> bir sözcükten alıntıdır. (Kaynak: <u><span style=""cursor:pointer"" title=""U Chicago 1963-2007"">Chicago Assyrian Dictionary sf.</span> 3:106</u>) </p>";
hoşnut;"<p> <b>Farsça ve Orta Farsça</b> <i>χoşnūd</i> خشنود <span style=""visibility:hidden;font-size:0px"">z</span> ""memnun"" sözcüğünden alıntıdır. Farsça sözcük <b>Avesta (Zend) dilinde</b> aynı anlama gelen <i>hu-χşnūta </i>veya<i> hu-şnūta</i> sözcüğü ile eş kökenlidir. (Kaynak: <u><span style=""cursor:pointer"" title=""1893"">Paul Horn, Etym. der neupersischen Sprache sf.</span> 113</u>) Bu sözcük <b>Avesta (Zend) dilinde</b> <i>hu</i> ""iyi, güzel"" ve <b>Avesta (Zend) dilinde</b> <i>χşnav-</i> ""yetmek, doymak, yetinmek"" sözcüklerinin bileşiğidir. (Kaynak: <u>Bart 557-559</u>) </p>";
heyula;"<p> <b>Arapça</b> <i>hyl</i> kökünden gelen <i>hayūlāˀ</i> هيولاء <span style=""visibility:hidden;font-size:0px"">z</span> ""şekilsiz madde, Aristocu felsefede materia"" sözcüğünden alıntıdır. Arapça sözcük <b>Eski Yunanca</b> <i>ʰýlē</i> ὕλη <span style=""visibility:hidden;font-size:0px"">z&lt;/span&gt; ""1. tahta, ağaç, 2. hammadde, Aristoteles felsefesinde şekillenmemiş madde, materia"" sözcüğünden alıntıdır. </span></p>";
kok|mak;"<p> <b>Eski Türkçe</b> <i>kōk-</i> ""kokmak"" fiilinden evrilmiştir. </p>";
bihaber;"<p> <b>Farsça</b> <i>bī-χabar</i> بيخبر <span style=""visibility:hidden;font-size:0px"">z</span> ""habersiz"" sözcüğünden alıntıdır. Farsça sözcük <b>Farsça</b> <i>bī</i> ""yoksunluk edatı"" ve <b>Arapça</b> <i>χabar</i> sözcüklerinin bileşiğidir. </p>";
hatim;"<p> <b>Arapça</b> <i>χtm</i> kökünden gelen <i>χatm</i> خَتْم <span style=""visibility:hidden;font-size:0px"">z</span> ""1. mühürleme, bitirme, kapatma, 2. Kuran'ın tümünü ezberleme"" sözcüğünden alıntıdır. Arapça sözcük <b>Arapça</b> <i>χatama</i> خَتَمَ <span style=""visibility:hidden;font-size:0px"">z</span> ""mühürledi, bitirdi"" fiilinin <a class=""presufgram"" href=""?s=structures&amp;ttype=v&amp;ww=fa%CB%81l"">faˁl</a> vezninde masdarıdır. </p>";
cizye;"<p> <b>Arapça</b> <i>czy</i> kökünden gelen <i>cizya(t)</i> جزية <span style=""visibility:hidden;font-size:0px"">z</span> ""İslam hukukunda gayrımüslimlerden alınan kelle vergisi"" sözcüğünden alıntıdır. Arapça sözcük <b>Aramice/Süryanice</b> <i>gazīthā</i> גזיתא <span style=""visibility:hidden;font-size:0px"">z</span> ""kelle vergisi, hazine payı"" sözcüğünden alıntıdır. Bu sözcük <b>Aramice/Süryanice</b> <i>gazā</i> גזי <span style=""visibility:hidden;font-size:0px"">z</span> ""kamu hazinesi"" sözcüğünden türetilmiştir. </p>";
şakayık;"<p> <b>Arapça</b> <i>şḳḳ</i> kökünden gelen <i>şaḳāˀiḳ</i> شقايق <span style=""visibility:hidden;font-size:0px"">z</span> ""anemonlar"" sözcüğünden alıntıdır. Arapça sözcük <b>Arapça</b> <i>şaḳīḳa(t)</i> شقيقة <span style=""visibility:hidden;font-size:0px"">z</span> ""anemon, Manisa lalesi adı verilen çiçek"" sözcüğünün <a class=""presufgram"" href=""?s=structures&amp;ttype=v&amp;ww=fa%CB%81%C4%81%CB%80il"">faˁāˀil</a> vezninde çoğuludur. </p>";
vekil;"<p> <b>Arapça</b> <i>wkl</i> kökünden gelen <i>wakīl</i> وكيل <span style=""visibility:hidden;font-size:0px"">z</span> ""temsilci, başkası adına yetki kullanan"" sözcüğünden alıntıdır. </p>";
tampon;"<p> <b>Fransızca </b> <i>tampon</i> ""tapa, pansuman fitili, keçe, darbe emici, otomobil tamponu"" sözcüğünden alıntıdır. Fransızca sözcük <b>Eski Fransızca</b> <i>tapon</i> ""tapa, tıkaç, ağızdan dolma toplarda barut sıkıştırma aracı"" sözcüğünden evrilmiştir. Bu sözcük <b>Germence</b> yazılı örneği bulunmayan <i>*tappo</i> ""tapa, tıpa"" sözcüğünden alıntıdır. </p>";
düzine;"<p> <b>Fransızca </b> <i>douzaine</i> ""onikilik birim"" sözcüğünden alıntıdır. Fransızca sözcük <b>Fransızca </b> <i>douze</i> ""oniki"" sözcüğünden türetilmiştir. Bu sözcük <b>Latince</b> aynı anlama gelen <i>duodecim</i> sözcüğünden evrilmiştir. Latince sözcük <b>Latince</b> <i>duo</i> ""iki"" ve <b>Latince</b> <i>decem</i> ""on"" sözcüklerinin bileşiğidir. </p>";
gabi;"<p> <b>Arapça</b> <i>ġbw</i> kökünden gelen <i>ġabī</i> غبي <span style=""visibility:hidden;font-size:0px"">z</span> ""akılsız, anlayışsız, ahmak"" sözcüğünden alıntıdır. Arapça sözcük <b>Aramice/Süryanice</b> <i>ˁb</i> kökünden gelen <i>ˁabī</i> עבי <span style=""visibility:hidden;font-size:0px"">z</span> ""kalın ve kaba olmak"" fiili ile eş kökenlidir. </p>";
tereddüt;"<p> <b>Arapça</b> <i>rdd</i> kökünden gelen <i>taraddud</i> تردّد <span style=""visibility:hidden;font-size:0px"">z</span> ""dönseme, gitgel, kararsız kalma"" sözcüğünden alıntıdır. Arapça sözcük <b>Arapça</b> <i>radda</i> رَدَّ <span style=""visibility:hidden;font-size:0px"">z</span> ""geri döndürdü"" fiilinin <a class=""presufgram"" href=""?s=structures&amp;ttype=v&amp;ww=tafa%CB%81%CB%81ul"">tafaˁˁul</a> vezninde (V) masdarıdır. </p>";
eksfoliant;"<p> <b>İngilizce </b> <i>exfoliant</i> ""cildin ölü katmanını soymak için kullanılan madde veya yöntem"" sözcüğünden alıntıdır. İngilizce sözcük <b>Latince</b> <i>exfoliare</i> ""yaprak döktürmek"" fiilinden <a class=""presufgram"" href=""?s=structures&amp;ttype=for&amp;ww=%2Bent%C2%B0"">+ent°</a> ekiyle türetilmiştir. Bu sözcük <b>Latince</b> <i>folium</i> ""yaprak"" sözcüğünün isimden türetilmiş fiilidir. </p>";
bükün;"<p> <b>Türkiye Türkçesi</b> <i>bük-</i> fiilinden Yeni Türkçe <a class=""presufgram"" href=""?s=structures&amp;ttype=y&amp;ww=%2BIn"">+In</a> ekiyle türetilmiştir.</p>";
çiriş;"<p> <b>Farsça</b> <i>sirīş</i> سريش <span style=""visibility:hidden;font-size:0px"">z</span> ""zambakgillerden bir bitki, asphodelus, bu bitkinin kökünden elde edilen tutkal"" sözcüğünden alıntıdır. Farsça sözcük <b>Avesta (Zend) dilinde ve Orta Farsça</b> aynı anlama gelen <i>sirīş</i> sözcüğünden evrilmiştir. Bu sözcük <b>Avesta (Zend) dilinde</b> <i>sraeş-</i> ""hamur, tutkal"" sözcüğü ile eş kökenlidir. </p>";
tekvin;"<p> <b>Arapça</b> <i>kwn</i> kökünden gelen <i>takwīn</i> تكوين‎‎‎‎ <span style=""visibility:hidden;font-size:0px"">z</span> ""1. var etme, yaratma, 2. Tevrat'ın ilk kitabının adı (İng <i>Genesis)</i>"" sözcüğünden alıntıdır. Arapça sözcük <b>Arapça</b> <i>kāna</i> ""var idi"" fiilinin <a class=""presufgram"" href=""?s=structures&amp;ttype=v&amp;ww=taf%CB%81%C4%ABl"">tafˁīl</a> vezninde (II) masdarıdır. </p>";
şarampol;"<p> <b>Macarca </b> <i>sorompó</i> ""kazıklardan oluşan çit, parmaklık"" sözcüğünden alıntıdır. Macarca sözcük <b>Orta Aşağı Almanca</b> <i>schrancpaum</i> ""çit kazığı"" sözcüğünden alıntıdır. </p>";
sosyal;"<p> <b>Fransızca ve İngilizce </b> <i>social</i> ""1. dostluk ve yoldaşlık eden, canayakın, 2. topluma uygun, toplumu gözeten, toplumsal"" sözcüğünden alıntıdır. Fransızca sözcük <b>Latince</b> <i>socialis</i> ""dostluk ve yoldaşlığa ilişkin, dostane"" sözcüğünden alıntıdır. Bu sözcük <b>Latince</b> <i>socius</i> ""yoldaş, ortak, müttefik"" sözcüğünden <a class=""presufgram"" href=""?s=structures&amp;ttype=for&amp;ww=%2Bal%C2%B0"">+al°</a> ekiyle türetilmiştir. Latince sözcük <b>Hintavrupa Anadilinde</b> yazılı örneği bulunmayan <i>*sokʷ-yo-</i> biçiminden evrilmiştir. Bu biçim <b>Hintavrupa Anadilinde</b> yazılı örneği bulunmayan <i>*sekʷ-<sup>1</sup></i> ""peşinden gitmek"" kökünden türetilmiştir. </p>";
ahşap;"<p> <b>Arapça</b> <i>χşb</i> kökünden gelen yazılı örneği bulunmayan <i>*aχşāb</i> sözcüğünden alıntıdır. Arapça sözcük <b>Arapça</b> <i>χaşab</i> خشب <span style=""visibility:hidden;font-size:0px"">z</span> ""ağaç hammaddesi, kereste"" sözcüğünün <a class=""presufgram"" href=""?s=structures&amp;ttype=v&amp;ww=af%CB%81%C4%81l"">afˁāl</a> vezninde çoğuludur. </p>";
haşa;"<p> (NOT: <b>Arapça</b> <i>ḥāşa-llāhi</i> حَاشَ الله <span style=""visibility:hidden;font-size:0px"">z</span> ""Allah göstermesin (olumsuz dilek sözü)"" deyiminden türetilmiştir. ) Arapça deyim <b>Arapça</b> <i>ḥşy</i> kökünden gelen <i>ḥāşā</i> حَاشَى <span style=""visibility:hidden;font-size:0px"">z</span> ""dışladı, uzak etti, tenzih etti"" fiilinden türetilmiştir. </p>";
deva;"<p> <b>Arapça</b> <i>dwy</i> kökünden gelen <i>dawāˀ</i> دواء <span style=""visibility:hidden;font-size:0px"">z</span> ""ilaç"" sözcüğünden alıntıdır. </p>";
ametist;"<p> <b>Fransızca </b> <i>amethyste</i> ""bir tür süs taşı"" sözcüğünden alıntıdır. Fransızca sözcük <b>Eski Yunanca</b> <i>améthystos</i> αμέθυστος <span style=""visibility:hidden;font-size:0px"">z</span> ""«sarhoş etmez», bir tür süs taşı"" sözcüğünden alıntıdır. Bu sözcük <b>Eski Yunanca</b> <i>methúō</i> μεθύω <span style=""visibility:hidden;font-size:0px"">z</span> ""sarhoş olmak"" fiilinden <a class=""presufgram"" href=""?s=structures&amp;ttype=p&amp;ww=a%28n%29%2B"">a(n)+</a> önekiyle türetilmiştir.</p>";
tebahhur;"<p> <b>Arapça</b> <i>bχr</i> kökünden gelen <i>tabaχχur</i> تبخّر <span style=""visibility:hidden;font-size:0px"">z</span> ""kendini tütsüleme, güzel koku sürünme"" sözcüğünden alıntıdır. Arapça sözcük <b>Arapça</b> <i>baχara</i> بخر <span style=""visibility:hidden;font-size:0px"">z</span> ""tüttü, buharlaştı"" fiilinin <a class=""presufgram"" href=""?s=structures&amp;ttype=v&amp;ww=tafa%CB%81%CB%81ul"">tafaˁˁul</a> vezninde (V) masdarıdır. </p>";
kompleks;"<p> <b>Fransızca </b> <i>complexe</i> veya <b>İngilizce </b> <i>complex</i> ""1. karmaşık, 2. karmaşa, psikolojide bastırılmış düşünce ve duygular sistemi"" sözcüğünden alıntıdır. (İlk kullanımı: <u>İkinci anlamda 1907 Carl Gustav Jung, Alm. psikolog.</u>) Bu sözcük <b>Latince</b> <i>complexus</i> ""içiçe geçmiş, sarmaşık, kucaklama"" sözcüğünden alıntıdır. Latince sözcük <b>Latince</b> <i>plegere, plex-</i> ""katlamak, bükmek, burmak, sarmak"" fiilinin geçmiş zaman fiil-sıfatııdır. </p>";
canavar;"<p> <b>Farsça</b> <i>cānvar </i>veya<i> cānāvar</i> جانور <span style=""visibility:hidden;font-size:0px"">z</span> ""canlı yaratık, her çeşit hayvan"" sözcüğünden alıntıdır. </p>";
araba;"<p> <b>Orta Türkçe</b> <i>araba</i> ""at arabası"" sözcüğünden evrilmiştir. Türkçe sözcük <b>Hotan Saka dilinde</b> aynı anlama gelen <i>rraha</i> sözcüğü ile eş kökenlidir. Bu sözcük <b>Avesta (Zend) dilinde</b> aynı anlama gelen <i>raθa-</i> sözcüğü ile eş kökenlidir. Avestaca sözcük <b>Sanskritçe</b> <i>rátha-</i> रथ <span style=""visibility:hidden;font-size:0px"">z</span> ""iki tekerlekli tören arabası"" sözcüğü ile eş kökenlidir. </p>";
çavela;<p> Bu sözcüğün kökeni belirsizdir. </p>;
yağma;"<p> <b>Türkiye Türkçesi</b> <i>yakma</i> sözcüğünden evrilmiştir. Türkçe sözcük <b>Eski Türkçe</b> <i>yak-</i> fiilinden Türkiye Türkçesinde <a class=""presufgram"" href=""?s=structures&amp;ttype=t&amp;ww=%2BmA"">+mA</a> ekiyle türetilmiştir.</p>";
kolan;"<p> <b>Eski Türkçe</b> <i>kolan</i> ""eğer kayışı"" sözcüğünden evrilmiştir. </p>";
çat|mak;"<p> <b>Oğuzca</b> <i>çat-</i> ""bir araya getirmek, bitiştirmek (geçişli fiil)"" fiilinden evrilmiştir. </p>";
daha;"<p> <b>Türkiye Türkçesi</b> <i>daχı</i> ""keza, dahi"" sözcüğünden evrilmiştir. </p>";
ahize;"<p><u> <b>Arapça</b> <i>Aχḏ</i> kökünden gelen yazılı örneği bulunmayan <i>*āχiḏa(t)</i> آخذة <span style=""visibility:hidden;font-size:0px"">z</span> ""«alıcı şey»"" sözcüğünden alıntıdır. Arapça sözcük <b>Arapça</b> <i>āχiḏ</i> آخيذ <span style=""visibility:hidden;font-size:0px"">z</span> ""alan, alıcı"" sözcüğünün <a class=""presufgram"" href=""?s=structures&amp;ttype=v&amp;ww=f%C4%81%CB%81ila%28t%29"">fāˁila(t)</a> vezninde etken fiil sıfatı dişilidir. Bu sözcük <b>Arapça</b> <i>aχaḏa</i> أَخَذَ <span style=""visibility:hidden;font-size:0px"">z</span> ""aldı"" fiilinin etken fiil sıfatııdır. </u></p>";
kasis;"<p> <b>Fransızca </b> <i>cassis</i> ""yol kırığı, yolda hız kesmek amacıyla yapılan enine keski"" sözcüğünden alıntıdır. Fransızca sözcük <b>Fransızca </b> <i>casser</i> ""kırmak"" fiilinden türetilmiştir. Bu sözcük <b>Geç Latince</b> aynı anlama gelen <i>quassare</i> fiilinden evrilmiştir. Geç Latince fiil <b>Latince</b> <i>quatere, quass-</i> ""darbe vurmak, çarpmak, kırmak"" fiilinden türetilmiştir. Latince fiil <b>Hintavrupa Anadilinde</b> yazılı örneği bulunmayan <i>*kʷət-</i> biçiminden evrilmiştir. Bu biçim <b>Hintavrupa Anadilinde</b> yazılı örneği bulunmayan <i>*kʷēt-</i> ""sarsmak, çarpmak, kırmak"" kökünden türetilmiştir. </p>";
arktik;"<p> <b>Fransızca </b> <i>arctique</i> ""Kuzey kutbuna ait"" sözcüğünden alıntıdır. Fransızca sözcük <b>Eski Yunanca</b> <i>arktikós</i> αρκτικός <span style=""visibility:hidden;font-size:0px"">z</span> ""«ayısal», Kuzey kutbuna ait"" sözcüğünden alıntıdır. Bu sözcük <b>Eski Yunanca</b> <i>árktos</i> άρκτος <span style=""visibility:hidden;font-size:0px"">z</span> ""ayı, Küçük Ayı, Kutup Yıldızı"" sözcüğünden <a class=""presufgram"" href=""?s=structures&amp;ttype=for&amp;ww=%2Bik%C2%B0"">+ik°</a> ekiyle türetilmiştir. Yunanca sözcük <b>Hintavrupa Anadilinde</b> yazılı örneği bulunmayan <i>*rkto-s</i> ""ayı"" biçiminden evrilmiştir. </p>";
